"data_hora","vento_u","vento_v","periodo_onda_pico","pressao_media_mar","direcao_media_onda","coef_arrasto_onda","assimetria_espectral_onda","inclinacao_media_quadratica_onda","altura_maxima_onda"
2025-01-01 18:00:00,-3.77542114257812,1.73347473144531,9.89780426025391,101204.5,153.352661132812,0.000821508467197418,0.011977780610323,0.00223112083040178,2.12079811096191
2025-01-01 19:00:00,-4.41630554199219,1.22496032714844,9.86704254150391,101137.5625,153.270095825195,0.000830357428640127,0.0119051784276962,0.00224981154315174,2.09812164306641
2025-01-01 20:00:00,-4.32144165039062,0.48870849609375,9.83383941650391,101139.4375,153.033126831055,0.000816429033875465,0.0118460804224014,0.00226984126493335,2.07701683044434
2025-01-01 21:00:00,-4.48979187011719,0.1748046875,9.79721832275391,101132.75,152.378479003906,0.000863396096974611,0.0118267349898815,0.00242052460089326,2.06483936309814
2025-01-01 22:00:00,-4.24580383300781,-0.435714721679688,9.75278472900391,101136.4375,151.379730224609,0.000837846659123898,0.011833518743515,0.00252184458076954,2.05202293395996
2025-01-01 23:00:00,-3.86761474609375,-0.860610961914062,9.70981597900391,101238.25,150.160140991211,0.000811649719253182,0.011870127171278,0.00259985635057092,2.04464817047119
2025-01-02,-3.949462890625,-1.00973510742188,9.65756988525391,101254.3125,148.696533203125,0.000824233517050743,0.0119388923048973,0.00266658933833241,2.03756427764893
2025-01-02 01:00:00,-3.86627197265625,-1.12008666992188,9.58042144775391,101327.375,146.946533203125,0.000815014354884624,0.012080654501915,0.00275144865736365,2.03327369689941
2025-01-02 02:00:00,-3.14865112304688,-1.11204528808594,9.51206207275391,101286,144.953323364258,0.000765183474868536,0.0122178718447685,0.00280674453824759,2.03006839752197
2025-01-02 03:00:00,-2.73037719726562,-1.21951293945312,9.45102691650391,101251.25,142.972579956055,0.000723098870366812,0.0123286843299866,0.00280007650144398,2.02419662475586
2025-01-02 04:00:00,-1.89179992675781,-1.38363647460938,9.39682769775391,101174,141.199203491211,0.000686147948727012,0.0123970024287701,0.00274110888130963,2.01222801208496
2025-01-02 05:00:00,-1.27366638183594,-1.45895385742188,9.34751129150391,101111,139.681289672852,0.000685159116983414,0.0124277770519257,0.00264224666170776,1.99464893341064
